CellReference,OS_ID,Prolific_ID,Age,GenderWORD,GenderNUM,Occupation,HighestEducationLevelTEXT,OtherIfApplicable,HighestEducationLevelTEXT2,HighestEducationLevelNUM,CompExpertiseText,CompExpertiseNUM,GEN_ATTITUDE_REVERSED,NR1,NR2,NR3,NR4,NR5,NR6,NR7,NR8,NR9,NR10,NR11,NR12,NR13,NR14,NR15,NR16,PR1,PR2,PR3,PR4,PR5,PR6,PR7,PR8,PR9,PR10,PR11,PR12,PR13,PR14,PR15,PR16,GENERALATTUNREVERSED,N9,N13,P13,N14,N15,P14,N16,P15,P16,P9,P10,N10,N11,P11,N12,P12,N1,P5,N5,P6,N6,P7,N7,N8,P8,P1,N2,P2,N3,P3,N4,P4,COMFORTABLENESS,Scom1,Scom2,Scom3,Scom4,Scom5,Scom6,Scom7,Scom8,Scom9,Scom10,Scom11,Scom12,Scom13,Scom14,Scom15,Scom16,Scom17,Scom18,Scom19,Scom20,Scom21,Scom22,Scom23,Scom24,Scom25,Scom26,Scom27,Scom28,Scom29,Scom30,Scom31,Scom32,Scom33,Scom34,Scom35,Scom36,Scom37,Scom38,Scom39,Scom40,Scom41,Scom42,CAPABILITY,Scap1,Scap2,Scap3,Scap4,Scap5,Scap6,Scap7,Scap8,Scap9,Scap10,Scap11,Scap12,Scap13,Scap14,Scap15,Scap16,Scap17,Scap18,Scap19,Scap20,Scap21,Scap22,Scap23,Scap24,Scap25,Scap26,Scap27,Scap28,Scap29,Scap30,Scap31,Scap32,Scap33,Scap34,Scap35,Scap36,Scap37,Scap38,Scap39,Scap40,Scap41,Scap42,TECHREADYUNREVERSED,TR1,TR2,TR3,TR4,TR5,TR6,TR7,TR8,TR9,TR10,TR11,TR12,TR13,TR14,TR15,TR16,TR17,TR18,TECHREADYREVERSED,TR1Innov,TR2Innov,TR3Innov,TR4Innov,TR5Opt,TR6Opt,TR7Opt,TR8Opt,TR9Discomf,TR10Discomf,TR11Discomf,TR12Discomf,TR13Insec,TR14Insec,TR15Insec,TR16Insec,TR17Insec,TR18Insec,END_TRI_REV,OpenComments,StartDate,CompletionDate,OVERALLS_Hereafter,PosGENATT,NegGENATT,ComfAIbigDataAutomation,ComfAIHumanJudg,CapAIforBigData,CapAIHumanJudg,TRI_INNOV,TRI_OPT,TRI_DISCOMF,TRI_INSEC
63.0,475005-474996-46948134,removed_to_protect_anonymity,31.0,Male,0.0,Food Retail,GCSE or equivalent,NA,GCSE or equivalent,2.0,"Average computer user, using the internet, standard applications etc.",3.0,,2.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,,2.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,,3.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,1.0,3.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,,3.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0,5.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,4.0,,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,,,2019-05-09 09:59:33 UTC,2019-05-09 10:16:19 UTC,,3.5,3.25,4.0,3.3,3.875,2.8461538461538463,3.75,4.25,3.25,3.166666667
64.0,475005-474996-46947531,removed_to_protect_anonymity,53.0,Female,1.0,Administrator,A-level or equivalent,NA,A-level or equivalent,3.0,"Average computer user, using the internet, standard applications etc.",3.0,,3.0,4.0,2.0,2.0,3.0,3.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,1.0,3.0,1.0,,2.0,4.0,3.0,3.0,4.0,1.0,4.0,3.0,1.0,3.0,4.0,2.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,5.0,5.0,3.0,3.0,2.0,1.0,4.0,2.0,4.0,3.0,,4.0,1.0,5.0,1.0,3.0,2.0,4.0,1.0,4.0,4.0,5.0,5.0,2.0,1.0,1.0,4.0,3.0,1.0,4.0,1.0,5.0,1.0,3.0,1.0,5.0,4.0,4.0,1.0,3.0,3.0,4.0,4.0,5.0,3.0,2.0,2.0,1.0,1.0,5.0,5.0,1.0,5.0,,2.0,1.0,4.0,3.0,1.0,2.0,4.0,1.0,4.0,5.0,5.0,3.0,1.0,1.0,1.0,4.0,3.0,1.0,4.0,1.0,5.0,2.0,3.0,4.0,4.0,5.0,5.0,2.0,4.0,3.0,5.0,3.0,3.0,1.0,2.0,4.0,1.0,1.0,5.0,5.0,2.0,3.0,,1.0,4.0,3.0,1.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,,1.0,4.0,3.0,1.0,4.0,5.0,4.0,4.0,3.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,,,2019-05-09 09:49:50 UTC,2019-05-09 10:16:33 UTC,,3.25,2.375,4.153846153846154,1.5,4.5,1.6923076923076923,2.25,4.25,2.0,3.333333333
65.0,475005-474996-46947959,removed_to_protect_anonymity,46.0,female,1.0,PA,A-level or equivalent,NA,A-level or equivalent,3.0,"Average computer user, using the internet, standard applications etc.",3.0,,4.0,4.0,3.0,5.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,2.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0,2.0,3.0,2.0,4.0,,2.0,2.0,2.0,4.0,5.0,3.0,2.0,2.0,4.0,4.0,5.0,3.0,3.0,5.0,4.0,3.0,2.0,4.0,2.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,1.0,4.0,,5.0,1.0,5.0,2.0,3.0,2.0,5.0,2.0,2.0,5.0,2.0,5.0,3.0,4.0,2.0,5.0,4.0,1.0,5.0,3.0,5.0,2.0,2.0,2.0,4.0,5.0,4.0,4.0,2.0,2.0,5.0,5.0,5.0,3.0,2.0,3.0,4.0,2.0,4.0,4.0,1.0,5.0,,4.0,2.0,4.0,3.0,1.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,1.0,4.0,2.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,5.0,4.0,5.0,3.0,2.0,5.0,3.0,4.0,5.0,3.0,5.0,4.0,2.0,5.0,5.0,3.0,4.0,,1.0,4.0,3.0,2.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,4.0,3.0,2.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,,"I love the idea of artificial intelligence.  However, like most people, I think it needs to be used carefully.",2019-05-09 09:56:26 UTC,2019-05-09 10:16:57 UTC,,3.916666667,3.25,4.3076923076923075,2.9,4.0,3.230769230769231,2.5,3.5,3.25,5.0
66.0,475005-474996-46947811,removed_to_protect_anonymity,56.0,male,0.0,Photographer,Bachelor’s degree or equivale,NA,Bachelor’s degree or equivalent,4.0,User of specialist applications but not an IT specialist,4.0,,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,,5.0,4.0,3.0,3.0,5.0,2.0,3.0,1.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,,4.0,2.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,2.0,4.0,1.0,3.0,4.0,1.0,5.0,2.0,5.0,2.0,4.0,1.0,4.0,5.0,4.0,4.0,4.0,2.0,3.0,5.0,2.0,3.0,1.0,4.0,3.0,2.0,4.0,4.0,5.0,4.0,,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,5.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,2.0,5.0,3.0,3.0,4.0,3.0,5.0,5.0,3.0,5.0,2.0,4.0,5.0,2.0,1.0,1.0,3.0,3.0,1.0,5.0,4.0,4.0,4.0,,2.0,4.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,,2.0,4.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,,The titles of the columns would have been good if they were repeated down the page.,2019-05-09 09:54:09 UTC,2019-05-09 10:17:30 UTC,,3.0,2.5,3.4615384615384617,2.5,3.125,1.9230769230769231,3.25,3.75,2.5,3.166666667
67.0,475005-474996-46947721,removed_to_protect_anonymity,29.0,Female,1.0,Finance assistant,A-level or equivalent,NA,A-level or equivalent,3.0,"Average computer user, using the internet, standard applications etc.",3.0,,2.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,1.0,,2.0,4.0,3.0,3.0,5.0,4.0,2.0,4.0,1.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,2.0,5.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,,5.0,1.0,5.0,4.0,5.0,2.0,4.0,2.0,4.0,4.0,5.0,5.0,1.0,5.0,1.0,5.0,1.0,1.0,4.0,2.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,2.0,5.0,4.0,1.0,5.0,5.0,5.0,5.0,,3.0,1.0,4.0,1.0,2.0,2.0,4.0,3.0,4.0,4.0,5.0,3.0,1.0,5.0,1.0,4.0,1.0,1.0,4.0,2.0,5.0,3.0,2.0,4.0,4.0,5.0,5.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,1.0,5.0,5.0,3.0,4.0,,2.0,4.0,3.0,2.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,,2.0,4.0,3.0,2.0,4.0,5.0,5.0,5.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,,,2019-05-09 09:52:48 UTC,2019-05-09 10:18:27 UTC,,3.583333333,2.875,4.6923076923076925,2.6,4.5,2.3076923076923075,2.75,4.75,2.25,1.666666667
68.0,475005-474996-46948031,removed_to_protect_anonymity,50.0,Female,1.0,Behaviour Officer,GCSE or equivalent,NA,GCSE or equivalent,2.0,User of specialist applications but not an IT specialist,4.0,,3.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,4.0,1.0,3.0,4.0,2.0,4.0,1.0,2.0,4.0,2.0,2.0,4.0,4.0,5.0,2.0,4.0,2.0,2.0,4.0,4.0,5.0,2.0,1.0,5.0,,2.0,4.0,5.0,2.0,5.0,2.0,4.0,1.0,5.0,2.0,2.0,5.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,5.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,4.0,,5.0,2.0,5.0,4.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,2.0,5.0,5.0,1.0,5.0,1.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,2.0,2.0,1.0,5.0,2.0,2.0,5.0,5.0,2.0,5.0,,4.0,1.0,4.0,2.0,1.0,3.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,1.0,4.0,2.0,1.0,5.0,2.0,5.0,2.0,2.0,4.0,1.0,5.0,4.0,2.0,2.0,2.0,5.0,4.0,4.0,1.0,1.0,3.0,2.0,2.0,5.0,5.0,2.0,5.0,,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,,,2019-05-09 09:57:45 UTC,2019-05-09 10:18:35 UTC,,3.25,2.75,4.769230769230769,3.2,4.375,2.230769230769231,3.0,4.0,3.0,3.333333333
69.0,475005-474996-46947808,removed_to_protect_anonymity,46.0,Male,0.0,Investment Manager,Bachelor’s degree or equivale,NA,Bachelor’s degree or equivalent,4.0,User of specialist applications but not an IT specialist,4.0,,2.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,4.0,2.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,2.0,,4.0,3.0,4.0,2.0,5.0,4.0,2.0,4.0,2.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,2.0,2.0,4.0,2.0,4.0,2.0,5.0,,5.0,2.0,5.0,4.0,1.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,3.0,4.0,2.0,5.0,3.0,1.0,3.0,2.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,3.0,4.0,2.0,5.0,5.0,4.0,1.0,4.0,2.0,3.0,2.0,5.0,5.0,2.0,5.0,,3.0,2.0,5.0,4.0,1.0,5.0,5.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,1.0,4.0,1.0,1.0,5.0,3.0,5.0,4.0,2.0,5.0,3.0,5.0,5.0,3.0,4.0,2.0,5.0,5.0,4.0,1.0,4.0,2.0,3.0,3.0,5.0,5.0,2.0,5.0,,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,4.0,,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,2.0,4.0,2.0,,"Interesting survey.  I think AI presents some genuine opportunities in areas like medicine, data, autonomous vehicles, financial transactions, security and policing etc., but there are aspects of my life where I fear privacy could be compromised which is a worry:",2019-05-09 09:54:07 UTC,2019-05-09 10:18:37 UTC,,4.25,2.75,4.769230769230769,3.1,4.375,3.076923076923077,4.25,4.25,3.25,3.0
70.0,475005-474996-46948191,removed_to_protect_anonymity,39.0,Female,1.0,Senior Project Officer,Bachelor’s degree or equivale,NA,Bachelor’s degree or equivalent,4.0,"User of specialist applications but not an IT specialist,Average computer user, using the internet, standard applications etc.",3.5,,4.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,1.0,4.0,3.0,2.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,,2.0,2.0,2.0,2.0,5.0,2.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,4.0,,4.0,1.0,3.0,4.0,3.0,1.0,3.0,3.0,3.0,4.0,5.0,3.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,4.0,1.0,1.0,5.0,5.0,5.0,3.0,5.0,2.0,5.0,5.0,3.0,1.0,2.0,1.0,3.0,3.0,5.0,5.0,3.0,5.0,,2.0,1.0,3.0,4.0,2.0,1.0,3.0,1.0,3.0,4.0,5.0,3.0,2.0,3.0,2.0,5.0,3.0,3.0,3.0,2.0,5.0,4.0,4.0,5.0,2.0,5.0,5.0,3.0,4.0,4.0,5.0,3.0,5.0,5.0,1.0,5.0,2.0,1.0,5.0,5.0,1.0,5.0,,3.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,,3.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,,,2019-05-09 10:00:37 UTC,2019-05-09 10:18:39 UTC,,3.25,3.75,4.384615384615385,2.3,4.625,2.4615384615384617,3.5,4.25,4.0,3.666666667
71.0,475005-474996-46947699,removed_to_protect_anonymity,31.0,Female,1.0,Actress,Bachelor’s degree or equivale,NA,Bachelor’s degree or equivalent,4.0,User of specialist applications but not an IT specialist,4.0,,1.0,2.0,5.0,4.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,2.0,5.0,1.0,3.0,4.0,5.0,4.0,2.0,1.0,3.0,3.0,1.0,,2.0,4.0,1.0,5.0,5.0,3.0,4.0,3.0,1.0,4.0,5.0,5.0,5.0,4.0,5.0,2.0,5.0,2.0,4.0,5.0,4.0,1.0,5.0,5.0,3.0,4.0,4.0,1.0,1.0,1.0,2.0,3.0,,4.0,4.0,3.0,1.0,5.0,5.0,1.0,5.0,5.0,4.0,1.0,5.0,5.0,4.0,1.0,2.0,5.0,1.0,1.0,5.0,2.0,1.0,4.0,1.0,3.0,1.0,4.0,5.0,2.0,4.0,4.0,4.0,3.0,4.0,1.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,,3.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,4.0,1.0,4.0,1.0,4.0,3.0,1.0,4.0,1.0,1.0,5.0,2.0,5.0,3.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,4.0,3.0,1.0,2.0,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,5.0,5.0,3.0,5.0,4.0,4.0,5.0,5.0,2.0,5.0,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,,,2019-05-09 09:52:27 UTC,2019-05-09 10:19:01 UTC,,3.0,1.5,3.0,4.2,3.25,1.3846153846153846,1.25,1.25,1.5,1.833333333
72.0,475005-474996-46947786,removed_to_protect_anonymity,40.0,Male,0.0,IT,Bachelor’s degree or equivale,NA,Bachelor’s degree or equivalent,4.0,"Average computer user, using the internet, standard applications etc.",3.0,,2.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,2.0,5.0,3.0,2.0,4.0,3.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,,2.0,1.0,5.0,3.0,4.0,4.0,2.0,4.0,3.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,2.0,4.0,3.0,2.0,5.0,1.0,3.0,2.0,5.0,,2.0,1.0,4.0,2.0,1.0,3.0,3.0,3.0,1.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,1.0,4.0,3.0,4.0,3.0,4.0,2.0,5.0,4.0,4.0,2.0,3.0,2.0,5.0,5.0,4.0,1.0,5.0,4.0,3.0,4.0,4.0,4.0,1.0,4.0,,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,4.0,4.0,2.0,2.0,2.0,5.0,4.0,4.0,1.0,4.0,3.0,5.0,1.0,4.0,4.0,1.0,3.0,,2.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,1.0,1.0,4.0,5.0,4.0,4.0,,2.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,5.0,2.0,1.0,2.0,2.0,,,2019-05-09 09:53:49 UTC,2019-05-09 10:19:07 UTC,,4.166666667,3.375,3.8461538461538463,3.1,3.125,2.0,3.0,3.75,3.5,2.833333333
73.0,475005-474996-46948210,removed_to_protect_anonymity,47.0,male,0.0,revenue accountant,Bachelor’s degree or equivale,NA,Bachelor’s degree or equivalent,4.0,"Considerable IT expertise short of full professional qualifications,User of specialist applications but not an IT specialist",4.5,,5.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,1.0,1.0,,4.0,3.0,3.0,3.0,5.0,4.0,3.0,1.0,1.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0,1.0,4.0,1.0,2.0,3.0,,3.0,1.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,2.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,,4.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,,4.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,5.0,3.0,3.0,3.0,,,2019-05-09 10:00:56 UTC,2019-05-09 10:19:37 UTC,,2.583333333,3.375,3.230769230769231,2.4,2.125,2.0,4.0,2.75,3.5,3.833333333
74.0,475005-474996-46947899,removed_to_protect_anonymity,21.0,male,0.0,sales executive,GCSE or equivalent,NA,GCSE or equivalent,2.0,"Average computer user, using the internet, standard applications etc.",3.0,,2.0,4.0,2.0,5.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,1.0,4.0,4.0,1.0,4.0,4.0,2.0,4.0,5.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,,2.0,2.0,4.0,2.0,5.0,4.0,2.0,4.0,2.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,2.0,4.0,5.0,2.0,4.0,4.0,2.0,5.0,4.0,2.0,2.0,4.0,4.0,1.0,5.0,,4.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,5.0,1.0,4.0,2.0,1.0,4.0,2.0,5.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,1.0,2.0,4.0,4.0,2.0,5.0,4.0,4.0,4.0,,2.0,1.0,4.0,2.0,1.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,1.0,2.0,1.0,4.0,1.0,2.0,4.0,2.0,4.0,2.0,2.0,5.0,2.0,5.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,3.0,2.0,5.0,4.0,3.0,4.0,,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,4.0,5.0,5.0,,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,2.0,2.0,1.0,1.0,,,2019-05-09 09:55:36 UTC,2019-05-09 10:19:44 UTC,,4.333333333,3.0,4.0,2.5,3.625,2.0,4.0,4.75,4.5,2.333333333
75.0,475005-474996-46947596,removed_to_protect_anonymity,62.0,Male,0.0,General Practitioner,Master’s degree or equivalent,NA,Master’s degree or equivalent,5.0,"Average computer user, using the internet, standard applications etc.",3.0,,4.0,5.0,5.0,5.0,5.0,3.0,4.0,2.0,5.0,2.0,2.0,2.0,5.0,4.0,1.0,4.0,2.0,2.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,3.0,5.0,1.0,,1.0,1.0,4.0,2.0,5.0,3.0,2.0,5.0,1.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,2.0,4.0,1.0,5.0,3.0,5.0,2.0,4.0,5.0,2.0,1.0,2.0,1.0,5.0,1.0,5.0,,5.0,1.0,5.0,4.0,3.0,4.0,4.0,4.0,2.0,5.0,5.0,5.0,2.0,4.0,2.0,5.0,5.0,1.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,5.0,5.0,4.0,1.0,4.0,1.0,5.0,1.0,5.0,5.0,3.0,5.0,,5.0,1.0,4.0,3.0,1.0,5.0,4.0,4.0,2.0,2.0,4.0,5.0,1.0,4.0,1.0,4.0,2.0,2.0,4.0,3.0,2.0,5.0,1.0,4.0,2.0,5.0,4.0,5.0,2.0,3.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,2.0,5.0,5.0,2.0,5.0,,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,2.0,3.0,4.0,1.0,1.0,3.0,4.0,2.0,2.0,,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,3.0,2.0,5.0,5.0,3.0,2.0,4.0,4.0,,,2019-05-09 09:50:47 UTC,2019-05-09 10:20:46 UTC,,4.583333333,3.875,4.6923076923076925,3.5,4.0,3.5384615384615383,4.5,4.75,3.0,3.833333333
